Study date,Year,Project,OBJECTID,Intersection,File Name,Const_URL,FileType
2014-02-11,2014,Full Traffic Count,9525,DUNSMUIR ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & DUNSMUIR ST - 2014-02-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9525/attachments/10698,pdf
2014-03-12,2014,Full Traffic Count,9526,SMITHE ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & SMITHE ST - 2014-03-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9526/attachments/10699,pdf
2014-01-23,2014,Full Traffic Count,9527,BURRARD ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 16TH AV - 2014-01-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9527/attachments/10700,pdf
2014-01-21,2014,Full Traffic Count,9528,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-01-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9528/attachments/10701,pdf
2014-01-22,2014,Full Traffic Count,9529,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-01-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9529/attachments/10702,pdf
2014-06-12,2014,Full Traffic Count,9530,BURRARD ST AND W 4TH AV,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W 4TH AV - 2014-06-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9530/attachments/10703,pdf
2014-06-12,2014,Full Traffic Count,9531,W BROADWAY AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W BROADWAY - 2014-06-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9531/attachments/10704,pdf
2014-01-22,2014,Full Traffic Count,9532,W CORDOVA ST AND BURRARD ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W CORDOVA ST - 2014-01-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9532/attachments/10705,pdf
2014-01-28,2014,Full Traffic Count,9533,BURRARD ST AND W HASTINGS ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W HASTINGS ST - 2014-01-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9533/attachments/10706,pdf
2014-01-28,2014,Full Traffic Count,9534,BURRARD ST AND W PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - BURRARD ST & W PENDER ST - 2014-01-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9534/attachments/10707,pdf
2014-03-18,2014,Full Traffic Count,9535,DAVIE ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & DAVIE ST - 2014-03-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9535/attachments/10708,pdf
2014-01-29,2014,Full Traffic Count,9536,BUTE ST AND MELVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & MELVILLE ST - 2014-01-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9536/attachments/10709,pdf
2014-01-30,2014,Full Traffic Count,9537,BUTE ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & ROBSON ST - 2014-01-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9537/attachments/10710,pdf
2014-01-28,2014,Full Traffic Count,9538,W GEORGIA ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W GEORGIA ST - 2014-01-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9538/attachments/10711,pdf
2014-01-29,2014,Full Traffic Count,9539,W HASTINGS ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W HASTINGS ST - 2014-01-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9539/attachments/10712,pdf
2014-01-29,2014,Full Traffic Count,9540,W PENDER ST AND BUTE ST,ENG - TDM - FULL TRAFFIC COUNT - BUTE ST & W PENDER ST - 2014-01-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9540/attachments/10713,pdf
2014-03-25,2014,Full Traffic Count,9541,DUNSMUIR ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & DUNSMUIR ST - 2014-03-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9541/attachments/10714,pdf
2014-02-18,2014,Full Traffic Count,9542,CAMBIE ST AND NELSON ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & NELSON ST - 2014-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9542/attachments/10715,pdf
2014-02-18,2014,Full Traffic Count,9543,SMITHE ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & SMITHE ST - 2014-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9543/attachments/10716,pdf
2014-02-13,2014,Full Traffic Count,9544,CAMBIE ST AND W 33RD AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 33RD AV - 2014-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9544/attachments/10717,pdf
2014-03-13,2014,Full Traffic Count,9549,CAMBIE ST AND W 7TH AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 7TH AV - 2014-03-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9549/attachments/10722,pdf
2014-02-12,2014,Full Traffic Count,9550,CAMBIE ST AND W 8TH AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W 8TH AV - 2014-02-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9550/attachments/10723,pdf
2014-02-13,2014,Full Traffic Count,9551,W BROADWAY AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W BROADWAY - 2014-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9551/attachments/10724,pdf
2014-02-12,2014,Full Traffic Count,9552,W GEORGIA ST AND CAMBIE ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W GEORGIA ST - 2014-02-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9552/attachments/10725,pdf
2014-02-18,2014,Full Traffic Count,9553,CAMBIE ST AND W KING EDWARD AV,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W KING EDWARD AV - 2014-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9553/attachments/10726,pdf
2014-02-18,2014,Full Traffic Count,9554,CAMBIE ST AND W PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - CAMBIE ST & W PENDER ST - 2014-02-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9554/attachments/10727,pdf
2014-03-11,2014,Full Traffic Count,9555,E HASTINGS ST AND CAMPBELL AV,ENG - TDM - FULL TRAFFIC COUNT - CAMPBELL ST & E HASTINGS ST - 2014-03-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9555/attachments/10728,pdf
2014-03-11,2014,Full Traffic Count,9556,ALBERNI ST AND CARDERO ST,ENG - TDM - FULL TRAFFIC COUNT - CARDERO ST & ALBERNI ST - 2014-03-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9556/attachments/10729,pdf
2014-02-19,2014,Full Traffic Count,9557,CARRALL ST AND EXPO BOULEVARD,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & EXPO BLVD - 2014-02-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9557/attachments/10730,pdf
2014-02-19,2014,Full Traffic Count,9558,PACIFIC BOULEVARD AND CARRALL ST,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & PACIFIC BLVD - 2014-02-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9558/attachments/10731,pdf
2014-03-06,2014,Full Traffic Count,9559,W PENDER ST AND E PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - CARRALL ST & W PENDER ST - 2014-03-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9559/attachments/10732,pdf
2014-03-18,2014,Full Traffic Count,9560,E HASTINGS ST AND CASSIAR CONNECTOR,ENG - TDM - FULL TRAFFIC COUNT - CASSIAR CONNECTOR & E HASTINGS ST - 2014-03-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9560/attachments/10733,pdf
2014-02-06,2014,Full Traffic Count,9561,CITADEL PARADE AND DUNSMUIR VIADUCT,ENG - TDM - FULL TRAFFIC COUNT - CITADEL PARADE & DUNSMUIR ST - 2014-02-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9561/attachments/10734,pdf
2014-02-06,2014,Full Traffic Count,9562,GEORGIA VIADUCT AND CITADEL PARADE,ENG - TDM - FULL TRAFFIC COUNT - CITADEL PARADE & W GEORGIA ST - 2014-02-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9562/attachments/10735,pdf
2014-01-08,2014,Full Traffic Count,9563,CLARK DRIVE AND E 12TH AV,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & E 12TH AV - 2014-01-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9563/attachments/10736,pdf
2014-01-08,2014,Full Traffic Count,9564,CLARK DRIVE AND E 6TH AV,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & E 6TH AV - 2014-01-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9564/attachments/10737,pdf
2014-01-08,2014,Full Traffic Count,9565,VENABLES ST AND CLARK DRIVE,ENG - TDM - FULL TRAFFIC COUNT - CLARK DR & VENABLES ST - 2014-01-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9565/attachments/10738,pdf
2014-04-24,2014,Full Traffic Count,9566,POINT GREY ROAD AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & POINT GREY RD - 2014-04-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9566/attachments/10739,pdf
2014-02-19,2014,Full Traffic Count,9567,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-02-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9567/attachments/10740,pdf
2014-06-11,2014,Full Traffic Count,9568,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-06-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9568/attachments/10741,pdf
2014-11-26,2014,Full Traffic Count,9569,W 4TH AV AND COLLINGWOOD ST,ENG - TDM - FULL TRAFFIC COUNT - COLLINGWOOD ST & W 4TH AV - 2014-11-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9569/attachments/10742,pdf
2014-03-27,2014,Full Traffic Count,9570,COLUMBIA ST AND E CORDOVA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & E CORDOVA ST - 2014-03-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9570/attachments/10743,pdf
2014-03-27,2014,Full Traffic Count,9571,KEEFER ST AND QUEBEC ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & KEEFER ST - 2014-03-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9571/attachments/10744,pdf
2014-03-27,2014,Full Traffic Count,9572,POWELL ST AND COLUMBIA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & POWELL ST - 2014-03-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9572/attachments/10745,pdf
2014-10-22,2014,Full Traffic Count,9573,COLUMBIA ST AND W 1ST AV,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W 1ST AV - 2014-10-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9573/attachments/10746,pdf
2014-03-27,2014,Full Traffic Count,9575,E HASTINGS ST AND COLUMBIA ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W HASTINGS ST - 2014-03-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9575/attachments/10748,pdf
2014-03-27,2014,Full Traffic Count,9576,COLUMBIA ST AND E PENDER ST,ENG - TDM - FULL TRAFFIC COUNT - COLUMBIA ST & W PENDER ST - 2014-03-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9576/attachments/10749,pdf
2014-04-08,2014,Full Traffic Count,9577,ADANAC ST AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & ADANAC ST - 2014-04-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9577/attachments/10750,pdf
2014-03-26,2014,Full Traffic Count,9578,E BROADWAY AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & E BROADWAY - 2014-03-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9578/attachments/10751,pdf
2014-03-26,2014,Full Traffic Count,9579,GRANDVIEW HWY NORTH AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERCIAL DR & GRANDVIEW HWY N - 2014-03-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9579/attachments/10752,pdf
2014-03-26,2014,Full Traffic Count,9580,E 12TH AV AND COMMERCIAL DRIVE,ENG - TDM - FULL TRAFFIC COUNT - COMMERICAL DR & E 12TH AV - 2014-03-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9580/attachments/10753,pdf
2014-09-17,2014,Full Traffic Count,9581,MCGILL ST AND COMMISSIONER ST,ENG - TDM - FULL TRAFFIC COUNT - COMMISSIONER ST & MCGILL ST - 2014-09-17,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9581/attachments/10754,pdf
2014-02-06,2014,Full Traffic Count,9583,TERMINAL AV AND COTTRELL ST,ENG - TDM - FULL TRAFFIC COUNT - COTTRELL ST & TERMINAL AV - 2014-02-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9583/attachments/10756,pdf
2014-03-12,2014,Full Traffic Count,9584,W 2ND AV AND CROWE ST,ENG - TDM - FULL TRAFFIC COUNT - CROWE ST & W 2ND AV - 2014-03-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9584/attachments/10757,pdf
2014-01-30,2014,Full Traffic Count,9585,DENMAN ST AND DAVIE ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & DAVIE ST - 2014-01-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9585/attachments/10758,pdf
2014-03-26,2014,Full Traffic Count,9586,NELSON ST AND DENMAN ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & NELSON ST - 2014-03-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9586/attachments/10759,pdf
2014-01-30,2014,Full Traffic Count,9587,DENMAN ST AND ROBSON ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & ROBSON ST - 2014-01-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9587/attachments/10760,pdf
2014-04-29,2014,Full Traffic Count,9588,W GEORGIA ST AND DENMAN ST,ENG - TDM - FULL TRAFFIC COUNT - DENMAN ST & W GEORGIA ST - 2014-04-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9588/attachments/10761,pdf
2014-04-24,2014,Full Traffic Count,9589,POINT GREY ROAD AND DUNBAR ST,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & PT GREY RD - 2014-04-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9589/attachments/10762,pdf
2014-04-30,2014,Full Traffic Count,9591,DUNBAR ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W 16TH AV - EAST - 2014-04-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9591/attachments/10764,pdf
2014-04-30,2014,Full Traffic Count,9592,DUNBAR ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W 16TH AV - WEST - 2014-04-30,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9592/attachments/10765,pdf
2014-02-19,2014,Full Traffic Count,9593,W 4TH AV AND DUNBAR ST,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W 4TH AV - 2014-02-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9593/attachments/10766,pdf
2014-06-11,2014,Full Traffic Count,9594,W 4TH AV AND DUNBAR ST,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W 4TH AV - 2014-06-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9594/attachments/10767,pdf
2014-11-26,2014,Full Traffic Count,9595,W 4TH AV AND DUNBAR ST,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W 4TH AV - 2014-11-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9595/attachments/10768,pdf
2014-05-07,2014,Full Traffic Count,9596,W KING EDWARD AV AND DUNBAR ST,ENG - TDM - FULL TRAFFIC COUNT - DUNBAR ST & W KING EDWARD AV - 2014-05-07,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9596/attachments/10769,pdf
2014-11-06,2014,Full Traffic Count,9597,EARLES ST AND E 29TH AV,ENG - TDM - FULL TRAFFIC COUNT - EARLES ST & E 29TH AV - 2014-11-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9597/attachments/10770,pdf
2014-11-05,2014,Full Traffic Count,9598,E 41ST AV AND EARLES ST,ENG - TDM - FULL TRAFFIC COUNT - EARLES ST & E 41ST AV - 2014-11-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9598/attachments/10771,pdf
2014-03-06,2014,Full Traffic Count,9599,NELSON ST AND EXPO BOULEVARD,ENG - TDM - FULL TRAFFIC COUNT - EXPO BLVD & NELSON ST - 2014-03-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9599/attachments/10772,pdf
2014-03-25,2014,Full Traffic Count,9600,CAMBIE BRIDGE AND EXPO BOULEVARD,ENG - TDM - FULL TRAFFIC COUNT - EXPO BOULEVARD & SMITHE ST - 2014-03-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9600/attachments/10773,pdf
2014-04-10,2014,Full Traffic Count,9601,W 12TH AV AND FIR ST,ENG - TDM - FULL TRAFFIC COUNT - FIR ST & W 12TH AV - 2014-04-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9601/attachments/10774,pdf
2014-04-10,2014,Full Traffic Count,9603,FRASER ST AND E KING EDWARD AV,ENG - TDM - FULL TRAFFIC COUNT - FRASER ST & E KING EDWARD AV - 2014-04-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9603/attachments/10776,pdf
2014-04-24,2014,Full Traffic Count,9606,DAVIE ST AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & DAVIE ST - 2014-04-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9606/attachments/10779,pdf
2014-04-09,2014,Full Traffic Count,9607,NELSON ST AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & NELSON ST - 2014-04-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9607/attachments/10780,pdf
2014-04-08,2014,Full Traffic Count,9608,GRANVILLE ST AND W 16TH AV,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & W 16TH AV - 2014-04-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9608/attachments/10781,pdf
2014-04-08,2014,Full Traffic Count,9610,W 7TH AV AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & W 7TH AV - 2014-04-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9610/attachments/10783,pdf
2014-04-09,2014,Full Traffic Count,9611,W BROADWAY AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & W BROADWAY - 2014-04-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9611/attachments/10784,pdf
2014-05-08,2014,Full Traffic Count,9612,W KING EDWARD AV AND GRANVILLE ST,ENG - TDM - FULL TRAFFIC COUNT - GRANVILLE ST & W KING EDWARD AV - 2014-05-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9612/attachments/10785,pdf
2014-03-18,2014,Full Traffic Count,9613,DUNSMUIR ST AND HAMILTON ST,ENG - TDM - FULL TRAFFIC COUNT - HAMILTON ST & DUNSMUIR ST - 2014-03-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9613/attachments/10786,pdf
